blend_id,component_class,component_name,component_property_param_title,component_property_param_value,oil_property_param_title,oil_property_param_value_x,oil_property_param_value_y,oil_type,polymer,smiles_x,smiles_y
01d12ce2-ddec-11ed-8992-005056921581,депрессорная присадка,a6715883-185b-411b-a05c-cdbb0675d5cd,38b06d9a-bcf2-40de-8e1b-9c3988c42406,,ad7e6027-00b8-4c27-918c-d1561f949ad8,12530.0,12530.0,c8de281b-54cc-454f-a47b-9b78fed139e4,yes,CCC(C(OC)=O)CC,CCCCCC
01d12ce2-ddec-11ed-8992-005056921581,депрессорная присадка,a6715883-185b-411b-a05c-cdbb0675d5cd,38b06d9a-bcf2-40de-8e1b-9c3988c42406,,ad7e6027-00b8-4c27-918c-d1561f949ad8,12530.0,12530.0,c8de281b-54cc-454f-a47b-9b78fed139e4,yes,CCC(C(OC)=O)CC,CC(C(OCCCC)=O)C(OCCCC)=O
01d12ce2-ddec-11ed-8992-005056921581,депрессорная присадка,a6715883-185b-411b-a05c-cdbb0675d5cd,38b06d9a-bcf2-40de-8e1b-9c3988c42406,,ad7e6027-00b8-4c27-918c-d1561f949ad8,12530.0,12530.0,c8de281b-54cc-454f-a47b-9b78fed139e4,yes,CCC(C(OC)=O)CC,CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC
b0a0604e-abab-11ed-8d81-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,86845.0,86845.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCC(C)CCCC
b0a0604e-abab-11ed-8d81-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,86845.0,86845.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCC(C)(C)CC
b0a0604e-abab-11ed-8d81-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,86845.0,86845.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,O=C(OC)C(C)(CCC)C
b0a0604e-abab-11ed-8d81-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,86845.0,86845.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCCC(C)C
c547b7d8-c94f-11ed-973e-005056921581,базовое масло 3 гр,6314fabc-8e78-42be-87fb-948ba3bee8f9,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,14565.0,14565.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCC(C)CCC,CCCC(C)CCC
65074114-a6d5-11ed-9153-005056921581,базовое масло 3 гр,6314fabc-8e78-42be-87fb-948ba3bee8f9,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,125000.0,125000.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCCC(C)CCC,CCCC(C)CCC
65074114-a6d5-11ed-9153-005056921581,базовое масло 3 гр,6314fabc-8e78-42be-87fb-948ba3bee8f9,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,125000.0,125000.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCCC(C)CCC,CCC(C(OC)=O)CC
65074114-a6d5-11ed-9153-005056921581,базовое масло 3 гр,6314fabc-8e78-42be-87fb-948ba3bee8f9,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,125000.0,125000.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCCC(C)CCC,CC(C)CCCCC
5b83373e-a788-11ed-992a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131900.0,131900.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCCCC
5b83373e-a788-11ed-992a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131900.0,131900.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCCC(C)CCC
5b83373e-a788-11ed-992a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131900.0,131900.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCC(C(OC)=O)CC
5b83373e-a788-11ed-992a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131900.0,131900.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCCCC(C)C
5b83373e-a788-11ed-992a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131900.0,131900.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CC(C)CCCCC
5b83373e-a788-11ed-992a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131900.0,131900.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CC(C)(C)CC(C)(C)C
49f9770e-5e3b-11ec-803b-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,,ad7e6027-00b8-4c27-918c-d1561f949ad8,34500.0,34500.0,c8de281b-54cc-454f-a47b-9b78fed139e4,no,CCC(C)CCCC,CCC(C)CCCC
49f9770e-5e3b-11ec-803b-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,,ad7e6027-00b8-4c27-918c-d1561f949ad8,34500.0,34500.0,c8de281b-54cc-454f-a47b-9b78fed139e4,no,CCC(C)CCCC,CCC(C)(C)CC
49f9770e-5e3b-11ec-803b-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,,ad7e6027-00b8-4c27-918c-d1561f949ad8,34500.0,34500.0,c8de281b-54cc-454f-a47b-9b78fed139e4,no,CCC(C)CCCC,O=C(CC)OCCCCCOC
1368a606-90da-11ed-8e59-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,12515.0,12515.0,c25411c1-0bec-41f3-8eee-81daaed2b890,no,CCCCC,CCCCC
1368a606-90da-11ed-8e59-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,12515.0,12515.0,c25411c1-0bec-41f3-8eee-81daaed2b890,no,CCCCC,CCCC(C)CCC
1368a606-90da-11ed-8e59-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,12515.0,12515.0,c25411c1-0bec-41f3-8eee-81daaed2b890,no,CCCCC,CCCCCC
e716349a-adcd-11ed-996a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131300.0,131300.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCCCC
e716349a-adcd-11ed-996a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131300.0,131300.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCCC(C)CCC
e716349a-adcd-11ed-996a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131300.0,131300.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCC(C(OC)=O)CC
e716349a-adcd-11ed-996a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131300.0,131300.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CCCCC(C)C
e716349a-adcd-11ed-996a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131300.0,131300.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CC(C)CCCCC
e716349a-adcd-11ed-996a-005056921581,базовое масло 1 гр,615537f6-1f8f-4240-a5e9-8f7be344ecd3,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,131300.0,131300.0,3fa07e0a-415c-496d-b88b-557855cb3e77,no,CCCCC,CC(C)(C)CC(C)(C)C
867c3bb0-a9dd-11ec-9d4e-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,385200.0,385200.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCC(C)CCCC
867c3bb0-a9dd-11ec-9d4e-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,385200.0,385200.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCCC
867c3bb0-a9dd-11ec-9d4e-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,385200.0,385200.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCC(C)CCC
867c3bb0-a9dd-11ec-9d4e-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,385200.0,385200.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCCC(C)C
78e88e28-e0c3-11ec-95ab-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,111850.0,111850.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCC(C)CCCC
78e88e28-e0c3-11ec-95ab-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,111850.0,111850.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCCC
78e88e28-e0c3-11ec-95ab-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,111850.0,111850.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCC(C)CCC
78e88e28-e0c3-11ec-95ab-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,111850.0,111850.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCC(C(OC)=O)CC
78e88e28-e0c3-11ec-95ab-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,111850.0,111850.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CCCCC(C)C
78e88e28-e0c3-11ec-95ab-005056921581,базовое масло 3 гр,b26322a8-b4fa-41cc-a755-757b41d22919,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,111850.0,111850.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)CCCC,CC(C)CCCCC
38dd345c-5038-11ed-93f9-005056921581,базовое масло 2 гр,94c6da88-8acb-4198-84c5-4f20642d8605,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,853000.0,853000.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)(C)CC,CCC(C)(C)CC
38dd345c-5038-11ed-93f9-005056921581,базовое масло 2 гр,94c6da88-8acb-4198-84c5-4f20642d8605,02236ee6-5eec-4368-a2e4-6f2e73fb0f96,0.0,ad7e6027-00b8-4c27-918c-d1561f949ad8,853000.0,853000.0,60c1209c-8e77-467e-a01f-b6321801a260,no,CCC(C)(C)CC,CCCC(C)CCC
